Serial Number of system during year,Basin of origin,Name,Date,Time,lat,lon,"CI No [or ""T. No""]","Estimated Central Pressure (hPa) [or ""E.C.P""]",windspeed,"Pressure Drop(hPa)[or""delta P""]",Grade (text),Outermost closed isobar (hPa),Diameter/Size of outermost closed isobar(in degree),
,AS,Tauktae,18/05/2021,1200,23.1,72.3,,993,35,7,CS,,,
,AS,Tauktae,18/05/2021,1500,23.6,72.6,,994,30,6,DD,,,
,AS,Tauktae,18/05/2021,1800,24.1,73.0,,995,30,5,DD,,,
,AS,Tauktae,19/05/2021,0000,24.5,73.3,,996,25,4,D,,,
,AS,Tauktae,19/05/2021,0300,24.9,73.7,,997,20,3,D,,,
,AS,Tauktae,19/05/2021,0600,25.8,74.8,,997,20,3,D,,,
3,BOB,YAAS,23/05/2021,0600,16.1,90.2,1.5,996,25,4,D,,,
,BOB,YAAS,23/05/2021,1200,16.2,89.9,1.5,994,25,4,D,,,
,BOB,YAAS,23/05/2021,1800,16.3,89.7,2.0,992,30,5,DD,,,
,BOB,YAAS,24/05/2021,0000,16.3,89.7,2.5,990,35,7,CS,,,
,BOB,YAAS,24/05/2021,0300,16.5,89.6,2.5,988,40,8,CS,,,
